estacion_origen,estacion_destino,dni_usuario,hora_retiro,tiempo_de_uso,hora_de_llegada,id_bici
32,17,5187030,19:26:47,00:22:54,19:49:41,3776
44,44,5192240,18:48:09,01:01:50,19:49:59,4330
8,42,6042050,19:38:14,00:12:10,19:50:24,2066
188,186,5572600,18:13:50,01:36:35,19:50:25,5851
66,175,5955230,19:20:28,00:30:24,19:50:52,6634
44,44,5192240,18:56:42,00:54:46,19:51:28,2468
150,172,5817340,19:01:35,00:50:01,19:51:36,7328
87,29,6554360,19:38:24,00:13:18,19:51:42,4455
25,54,4883640,19:36:12,00:15:30,19:51:42,8401
46,33,5170700,19:16:05,00:35:38,19:51:43,6211
76,95,5955230,19:41:42,00:10:44,19:52:26,3279
135,95,5731900,19:24:22,00:28:21,19:52:43,1115
110,14,5430170,19:29:59,00:23:33,19:53:32,8174
9,9,6248700,19:00:53,00:53:00,19:53:53,3822
170,44,5570850,19:25:43,00:28:14,19:53:57,4874
173,120,1895160,19:37:16,00:18:13,19:55:29,5035
1,69,5810010,19:38:37,00:17:06,19:55:43,3969
3,3,5056430,19:50:34,00:05:54,19:56:28,2488
172,28,5666010,19:36:51,00:19:55,19:56:46,1458
72,9,1895160,19:26:30,00:30:28,19:56:58,4434
164,155,5605040,19:09:39,00:47:27,19:57:06,5628
64,125,5925780,19:22:09,00:35:11,19:57:20,1970
4,4,6038690,19:51:35,00:05:50,19:57:25,5710
20,123,5097280,19:39:16,00:18:25,19:57:41,3038
68,68,5126030,19:07:56,00:50:08,19:58:04,7166
1,1,5440160,19:00:41,00:58:20,19:59:01,4858
167,167,4983570,18:11:57,01:48:36,20:00:33,7196
87,87,6109620,19:55:00,00:06:16,20:01:16,4649
141,183,4300980,19:49:16,00:12:25,20:01:41,5212
36,36,3502890,19:56:59,00:05:02,20:02:01,6421
29,167,5572600,19:14:20,00:47:50,20:02:10,7550
76,175,5955230,19:49:52,00:12:54,20:02:46,4234
76,175,5955230,19:50:21,00:13:33,20:03:54,5471
17,17,5187030,19:11:37,00:52:23,20:04:00,4510
72,72,6200670,18:36:14,01:27:47,20:04:01,4434
9,189,6471060,19:39:22,00:24:49,20:04:11,6183
80,67,6109620,19:53:45,00:11:18,20:05:03,8414
77,135,5955230,19:47:33,00:17:31,20:05:04,5262
9,89,5440160,19:39:20,00:26:40,20:06:00,2189
146,86,4987430,19:44:00,00:22:22,20:06:22,2946
42,17,5187030,19:46:01,00:20:35,20:06:36,7029
14,160,5605040,19:26:52,00:39:50,20:06:42,3171
172,6,5666010,19:45:15,00:21:44,20:06:59,6020
95,68,5126030,19:59:48,00:08:00,20:07:48,5419
90,123,6471060,19:54:07,00:13:54,20:08:01,2302
103,103,6248700,19:21:56,00:47:19,20:09:15,7231
5,56,5735920,19:59:09,00:10:50,20:09:59,2222
59,93,3126850,19:40:37,00:29:41,20:10:18,1734
39,79,6042050,19:34:05,00:36:20,20:10:25,1001
146,86,4987430,20:02:34,00:08:06,20:10:40,1300
44,44,5192240,19:22:37,00:48:05,20:10:42,8694
118,183,5529760,20:05:18,00:07:02,20:12:20,4901
5,156,6313170,19:16:19,00:56:28,20:12:47,2386
155,41,5605040,18:27:04,01:45:59,20:13:03,5703
88,84,5529760,20:06:12,00:07:18,20:13:30,5108
51,183,4300980,20:04:05,00:09:48,20:13:53,8899
28,73,5666010,19:51:36,00:22:37,20:14:13,4221
88,76,5529760,19:59:07,00:15:08,20:14:15,7172
74,68,5126030,19:43:21,00:31:00,20:14:21,3309
118,183,5529760,20:07:08,00:07:20,20:14:28,5241
95,8,5783160,20:01:56,00:13:06,20:15:02,8177
50,117,5170700,19:27:00,00:48:05,20:15:05,5654
174,33,5120150,20:05:46,00:09:21,20:15:07,7243
192,131,5495730,20:05:20,00:10:02,20:15:22,5473
170,44,5570850,19:21:59,00:54:32,20:16:31,7197
30,30,5751430,19:31:08,00:45:43,20:16:51,2450
88,76,5529760,20:09:14,00:07:51,20:17:05,2948
29,116,5945340,19:44:59,00:32:33,20:17:32,7578
33,89,5751430,19:18:48,00:59:29,20:18:17,3940
76,88,6394240,20:09:34,00:09:46,20:19:20,3434
30,89,5751430,19:46:15,00:33:47,20:20:02,8696
25,122,4883640,19:35:20,00:44:56,20:20:16,7591
110,14,5430170,19:54:50,00:25:38,20:20:28,4185
51,183,4300980,19:54:40,00:25:56,20:20:36,2409
88,76,5529760,20:12:54,00:07:44,20:20:38,4218
88,76,5529760,20:11:12,00:09:41,20:20:53,1269
122,14,5731900,19:23:46,00:57:29,20:21:15,3032
93,93,5409840,19:55:15,00:26:12,20:21:27,5909
163,194,5377800,20:01:13,00:20:25,20:21:38,7754
13,194,5377800,19:59:15,00:22:52,20:22:07,4224
172,174,5845310,19:54:51,00:27:40,20:22:31,2745
112,133,5529070,19:33:27,00:49:51,20:23:18,6632
163,194,5377800,20:03:46,00:19:48,20:23:34,4071
187,87,5111540,18:43:22,01:40:31,20:23:53,7454
76,88,6394240,20:15:37,00:08:36,20:24:13,6921
88,84,5529760,20:14:25,00:09:52,20:24:17,4368
13,194,5377800,19:58:03,00:26:36,20:24:39,2297
189,166,5731900,19:27:39,00:57:04,20:24:43,2310
88,27,5529760,20:10:46,00:13:58,20:24:44,4709
75,84,5529760,20:16:09,00:08:43,20:24:52,7949
124,9,5751430,19:31:40,00:53:54,20:25:34,3051
37,156,5509730,20:04:55,00:20:48,20:25:43,1803
183,183,4300980,19:22:00,01:03:48,20:25:48,5056
67,97,6109620,20:10:36,00:15:19,20:25:55,8572
82,89,5440160,20:04:12,00:21:49,20:26:01,2928
155,150,5605040,19:15:38,01:10:41,20:26:19,4648
88,27,5529760,20:10:04,00:16:27,20:26:31,8097
25,129,5641780,20:13:57,00:12:49,20:26:46,2295
30,9,5751430,19:27:08,00:59:41,20:26:49,7447
91,91,2796960,20:13:39,00:14:04,20:27:43,8100
163,33,5751430,20:13:22,00:14:24,20:27:46,1764
93,13,3126850,20:12:48,00:15:15,20:28:03,6569
163,194,5377800,20:06:42,00:21:24,20:28:06,3180
76,95,5955230,20:14:13,00:14:02,20:28:15,4765
88,76,5529760,20:15:22,00:13:00,20:28:22,6206
1,113,5313860,20:00:11,00:29:20,20:29:31,3653
171,96,4971330,19:01:58,01:28:26,20:30:24,1986
118,183,5529760,20:03:42,00:27:27,20:31:09,8740
166,12,6038690,20:11:42,00:19:51,20:31:33,4375
148,182,5731900,17:53:23,02:39:07,20:32:30,2507
106,13,3126850,20:23:50,00:09:14,20:33:04,5757
106,13,3126850,20:23:58,00:09:10,20:33:08,8648
75,27,5529760,20:15:09,00:18:20,20:33:29,6189
59,106,3126850,20:06:15,00:28:00,20:34:15,5825
186,69,5751430,20:06:56,00:27:49,20:34:45,1889
96,82,6040450,20:17:16,00:17:43,20:34:59,1586
63,126,1764650,19:54:19,00:40:54,20:35:13,7270
28,178,4987430,20:24:56,00:10:25,20:35:21,7078
76,175,5955230,20:23:25,00:12:35,20:36:00,8409
30,89,5751430,19:56:31,00:39:33,20:36:04,4083
106,13,3126850,20:25:45,00:10:31,20:36:16,7545
166,56,5731900,19:43:51,00:52:52,20:36:43,2741
75,27,5529760,20:24:55,00:12:16,20:37:11,7533
75,27,5529760,20:24:15,00:12:58,20:37:13,3525
146,86,4987430,19:51:31,00:45:52,20:37:23,7384
88,27,5529760,20:19:23,00:18:19,20:37:42,8732
158,87,5731900,20:06:12,00:32:28,20:38:40,7452
55,55,5664250,20:25:25,00:13:41,20:39:06,1269
158,29,5945340,20:16:21,00:23:26,20:39:47,4633
44,5,4971330,19:59:09,00:42:28,20:41:37,8186
9,50,5751430,20:05:17,00:36:58,20:42:15,5372
76,95,5955230,20:23:47,00:18:30,20:42:17,5948
117,117,5664960,20:33:19,00:09:45,20:43:04,6899
87,184,6109620,20:06:40,00:36:28,20:43:08,7458
121,190,6556000,20:06:35,00:37:11,20:43:46,6781
4,193,5664250,20:20:55,00:23:07,20:44:02,2524
13,194,5377800,20:14:32,00:30:16,20:44:48,6106
33,9,5751430,19:52:08,00:53:02,20:45:10,7751
1,56,5313860,20:11:57,00:34:44,20:46:41,3247
199,86,4987430,20:18:37,00:28:05,20:46:42,3328
72,1,5509730,20:08:58,00:37:47,20:46:45,2535
1,164,5023190,19:57:13,00:50:09,20:47:22,3289
157,157,4987430,19:55:44,00:52:26,20:48:10,8268
89,30,5751430,20:10:08,00:38:37,20:48:45,8262
12,200,5751430,20:24:43,00:25:13,20:49:56,6499
155,67,6109620,20:35:11,00:14:59,20:50:10,6968
4,200,5664250,20:15:24,00:34:47,20:50:11,5841
95,148,5731900,20:30:31,00:20:06,20:50:37,3719
148,25,5731900,20:16:59,00:34:00,20:50:59,5786
73,73,5666010,20:31:05,00:20:13,20:51:18,5187
33,200,5751430,18:51:01,02:00:28,20:51:29,1030
76,95,5955230,20:42:02,00:09:40,20:51:42,5202
4,193,5664250,20:24:06,00:27:58,20:52:04,8433
23,156,5509730,20:31:59,00:20:09,20:52:08,8087
76,88,6394240,20:44:19,00:07:58,20:52:17,1538
9,170,5570850,20:31:02,00:21:17,20:52:19,6214
96,13,5572600,20:42:59,00:09:32,20:52:31,2407
91,96,4987430,19:56:19,00:56:16,20:52:35,4053
89,8,5440160,19:41:54,01:11:34,20:53:28,4514
14,14,5158790,19:30:20,01:23:51,20:54:11,5118
117,117,5120150,19:32:44,01:22:08,20:54:52,6650
91,58,3126850,20:14:04,00:41:02,20:55:06,3893
76,88,6394240,20:47:04,00:08:02,20:55:06,3940
113,100,5097280,20:49:08,00:07:17,20:56:25,4252
67,184,6109620,20:41:43,00:15:28,20:57:11,4256
4,116,5664250,20:16:17,00:41:24,20:57:41,4980
182,125,5735920,20:48:58,00:09:19,20:58:17,4515
55,174,6038690,20:04:10,00:54:16,20:58:26,4959
33,12,5751430,19:57:29,01:01:11,20:58:40,4088
33,9,5751430,20:20:44,00:39:17,21:00:01,2477
79,111,5520960,20:29:42,00:30:56,21:00:38,2329
25,70,4883640,20:53:07,00:07:34,21:00:41,1133
9,12,5925780,20:46:21,00:14:44,21:01:05,7456
4,193,5664250,20:23:34,00:37:34,21:01:08,5724
4,193,5664250,20:26:24,00:35:13,21:01:37,8526
13,45,6394240,20:49:21,00:12:45,21:02:06,5909
30,9,5751430,20:03:12,00:59:07,21:02:19,4891
68,150,6042050,20:20:47,00:41:55,21:02:42,4143
155,70,5605040,20:20:42,00:42:18,21:03:00,5851
5,191,5509730,20:28:25,00:34:38,21:03:03,1630
117,117,5664960,20:54:35,00:08:42,21:03:17,1259
34,117,5120150,20:51:39,00:11:41,21:03:20,4390
123,200,5731900,19:59:57,01:03:53,21:03:50,6790
58,168,5731900,20:32:22,00:32:11,21:04:33,8512
83,88,6394240,20:52:27,00:12:14,21:04:41,7402
154,33,5751430,20:51:35,00:13:24,21:04:59,7717
30,50,5751430,20:09:01,00:56:14,21:05:15,7137
21,21,5605040,20:55:55,00:09:49,21:05:44,7618
1,97,3892850,19:53:37,01:15:45,21:09:22,3001
100,102,5097280,21:01:44,00:07:56,21:09:40,8022
72,133,5529070,20:23:02,00:46:51,21:09:53,1186
25,129,5641780,20:55:39,00:15:52,21:11:31,4644
9,12,5751430,20:18:47,00:53:54,21:12:41,2689
58,96,6042050,20:35:16,00:37:29,21:12:45,6415
30,166,5751430,20:08:58,01:03:53,21:12:51,8392
4,193,5664250,20:44:29,00:28:46,21:13:15,5225
63,77,5158790,20:43:27,00:30:27,21:13:54,8059
153,153,1764650,21:03:32,00:10:37,21:14:09,8887
89,66,5440160,21:04:00,00:10:22,21:14:22,1698
72,68,5126030,21:05:31,00:11:15,21:16:46,7655
44,170,5570850,20:50:14,00:26:35,21:16:49,7490
54,129,5641780,21:10:15,00:07:01,21:17:16,5474
89,69,5751430,20:23:25,00:53:59,21:17:24,4074
146,21,6434870,21:07:33,00:10:24,21:17:57,6745
50,59,3126850,21:04:21,00:13:40,21:18:01,8416
69,12,5751430,20:31:40,00:47:00,21:18:40,1317
9,9,5751430,19:50:50,01:28:30,21:19:20,1772
124,124,5751430,20:36:49,00:43:01,21:19:50,3147
97,197,3892850,21:01:48,00:18:37,21:20:25,1452
76,175,5955230,21:07:52,00:12:41,21:20:33,2470
192,26,5495730,21:03:35,00:18:16,21:21:51,2002
200,30,5751430,21:03:27,00:18:37,21:22:04,1069
21,107,5605040,21:11:09,00:10:58,21:22:07,1562
87,67,6109620,21:09:28,00:13:03,21:22:31,2454
8,150,6042050,20:42:34,00:40:59,21:23:33,2449
29,167,5945340,20:46:17,00:37:57,21:24:14,2700
14,168,5731900,20:26:32,00:58:19,21:24:51,1560
46,107,1895160,21:09:19,00:16:20,21:25:39,7969
8,42,5783160,21:19:43,00:07:12,21:26:55,6972
192,192,5495730,21:13:33,00:13:42,21:27:15,4683
117,117,5664960,21:13:05,00:14:26,21:27:31,8263
89,124,5751430,20:25:46,01:02:05,21:27:51,3765
112,12,5925780,21:13:07,00:14:49,21:27:56,6296
42,12,5783160,21:12:28,00:17:35,21:30:03,4349
8,30,5810010,21:06:25,00:23:50,21:30:15,4421
190,154,5440160,21:10:47,00:19:49,21:30:36,6825
83,172,5666010,21:03:18,00:27:34,21:30:52,7277
33,12,5751430,20:44:27,00:46:38,21:31:05,1926
25,117,5170700,20:39:11,00:52:17,21:31:28,5862
95,17,5731900,20:34:54,00:56:34,21:31:28,2908
25,129,5641780,21:15:05,00:17:52,21:32:57,6668
163,185,3892850,21:13:35,00:19:40,21:33:15,1980
142,74,5731900,21:07:00,00:26:20,21:33:20,2573
1,113,5313860,21:06:00,00:27:39,21:33:39,6997
58,38,5731900,21:01:00,00:32:59,21:33:59,7029
124,50,5751430,20:46:31,00:47:56,21:34:27,3620
28,86,4987430,21:00:53,00:35:10,21:36:03,5522
87,148,5731900,20:45:00,00:51:10,21:36:10,7566
115,175,5777720,21:16:17,00:20:52,21:37:09,7357
88,83,6394240,21:25:00,00:13:24,21:38:24,5808
190,89,5440160,21:30:04,00:08:25,21:38:29,1914
89,30,5751430,21:13:31,00:25:43,21:39:14,8194
61,70,1895160,21:16:05,00:23:14,21:39:19,2303
1,24,5509730,21:17:51,00:21:34,21:39:25,2528
50,59,3126850,21:31:05,00:08:48,21:39:53,3107
188,89,5440160,21:14:31,00:25:30,21:40:01,1589
55,116,5664250,20:36:10,01:03:53,21:40:03,2755
116,30,5751430,21:15:21,00:24:58,21:40:19,8901
107,107,5605040,21:25:15,00:15:04,21:40:19,5267
9,113,5751430,19:27:00,02:13:22,21:40:22,5867
67,184,6109620,21:21:05,00:19:56,21:41:01,1259
106,17,4300980,21:04:08,00:37:26,21:41:34,5330
93,86,4987430,21:28:20,00:13:16,21:41:36,3434
8,150,6042050,21:14:15,00:27:53,21:42:08,5834
4,193,5664250,21:20:27,00:21:46,21:42:13,7669
44,170,5570850,21:15:32,00:27:43,21:43:15,4952
89,89,5751430,20:31:04,01:14:13,21:45:17,5979
55,116,5664250,21:18:33,00:27:01,21:45:34,5108
146,72,1895160,21:30:32,00:15:07,21:45:39,8573
183,183,4300980,21:36:29,00:09:10,21:45:39,3633
87,67,6109620,21:33:21,00:12:31,21:45:52,3184
34,193,5664250,21:28:08,00:18:09,21:46:17,5008
150,117,6200670,21:36:15,00:10:42,21:46:57,8406
25,136,5731900,20:53:06,00:53:52,21:46:58,8889
9,89,5751430,20:47:28,00:59:58,21:47:26,7669
4,193,5664250,21:21:20,00:26:35,21:47:55,3957
155,155,5605040,19:48:31,01:59:41,21:48:12,6375
89,145,5440160,21:15:58,00:32:28,21:48:26,8316
170,75,5751430,21:24:57,00:24:06,21:49:03,3904
4,193,5664250,21:14:07,00:35:22,21:49:29,1587
190,89,5440160,21:31:40,00:17:58,21:49:38,1269
150,150,6042050,21:08:20,00:42:07,21:50:27,6667
106,169,6042050,21:32:30,00:18:14,21:50:44,2263
62,193,5664250,21:28:46,00:22:10,21:50:56,8185
59,93,3126850,21:17:54,00:33:51,21:51:45,4255
117,150,6200670,21:38:29,00:13:24,21:51:53,8097
28,86,4987430,21:03:24,00:49:13,21:52:37,8925
124,124,5751430,21:03:20,00:49:32,21:52:52,4940
157,86,4987430,21:26:11,00:27:50,21:54:01,1927
67,138,6109620,21:28:04,00:26:27,21:54:31,3800
1,113,5313860,21:27:39,00:27:41,21:55:20,7214
199,155,5605040,21:44:01,00:11:54,21:55:55,3978
55,193,5664250,21:33:22,00:24:08,21:57:30,4487
62,116,5664250,21:35:37,00:22:49,21:58:26,5983
165,9,5570850,20:59:37,00:59:30,21:59:07,3588
28,148,5666010,21:43:44,00:15:38,21:59:22,4786
20,102,5097280,21:01:14,00:59:59,22:01:13,5818
96,76,6042050,21:49:38,00:11:35,22:01:13,3148
183,17,4300980,21:27:47,00:33:57,22:01:44,8668
143,183,4300980,21:47:49,00:14:14,22:02:03,5627
150,150,6042050,21:29:43,00:32:27,22:02:10,6686
190,29,5440160,21:35:32,00:26:56,22:02:28,8087
21,21,5605040,21:01:37,01:00:52,22:02:29,5164
38,193,5664250,21:46:53,00:16:28,22:03:21,7065
142,56,5751430,19:54:28,02:09:27,22:03:55,1550
56,123,5731900,21:02:29,01:01:29,22:03:58,6466
150,18,6200670,21:30:02,00:34:22,22:04:24,1791
124,190,5751430,20:28:02,01:36:37,22:04:39,7744
167,167,4983570,20:24:40,01:41:31,22:06:11,3908
50,93,3126850,21:30:17,00:35:58,22:06:15,4119
60,193,5664250,21:25:18,00:42:04,22:07:22,2389
26,175,5377800,21:39:59,00:27:31,22:07:30,4626
87,67,6109620,21:53:42,00:14:24,22:08:06,7513
67,184,6109620,21:51:06,00:19:28,22:10:34,3284
1,56,5313860,21:43:21,00:27:16,22:10:37,5660
150,32,6070370,21:54:18,00:16:27,22:10:45,5842
6,172,5666010,21:50:20,00:21:10,22:11:30,5974
200,133,5731900,21:38:05,00:33:41,22:11:46,1674
69,69,1895160,21:21:20,00:51:43,22:13:03,3796
87,184,6109620,21:46:17,00:28:09,22:14:26,7211
26,193,5664250,21:47:17,00:27:50,22:15:07,2213
17,29,5187030,22:08:47,00:07:02,22:15:49,5602
33,154,5072780,22:06:03,00:09:57,22:16:00,8023
2,112,5902520,22:00:21,00:17:17,22:17:38,6979
96,194,5377800,22:04:18,00:13:43,22:18:01,3765
197,1,3892850,21:26:53,00:51:20,22:18:13,7504
89,200,5751430,21:20:21,00:57:52,22:18:13,5983
33,124,5751430,21:18:40,01:00:37,22:19:17,5340
75,27,5529760,22:08:08,00:11:55,22:20:03,8527
9,170,5570850,22:05:04,00:15:12,22:20:16,8578
28,86,4987430,21:38:02,00:42:15,22:20:17,3518
9,190,5751430,21:17:08,01:04:37,22:21:45,4844
200,30,5751430,22:06:35,00:15:49,22:22:24,2524
58,12,5731900,21:42:31,00:40:41,22:23:12,4832
50,93,3126850,21:51:19,00:32:08,22:23:27,3873
80,86,4987430,21:57:16,00:27:06,22:24:22,8936
174,73,5845310,21:58:34,00:26:38,22:25:12,6179
75,27,5529760,22:14:46,00:11:16,22:26:02,6252
183,183,4300980,21:48:42,00:37:25,22:26:07,8836
135,116,5664250,22:00:20,00:26:16,22:26:36,4500
89,9,5751430,21:19:16,01:07:34,22:26:50,4510
5,113,5313860,22:17:36,00:09:18,22:26:54,8442
103,27,5751430,21:51:42,00:35:27,22:27:09,3364
124,124,5751430,21:52:45,00:34:48,22:27:33,2198
47,76,1895160,21:37:04,00:51:44,22:28:48,6071
17,183,4300980,22:12:03,00:16:48,22:28:51,8028
165,33,5751430,22:21:15,00:07:45,22:29:00,3266
80,86,4987430,22:03:50,00:25:29,22:29:19,8794
58,145,5731900,21:42:49,00:46:36,22:29:25,7962
24,150,6200670,22:15:38,00:14:03,22:29:41,4656
30,25,5731900,21:24:03,01:06:09,22:30:12,7674
9,124,5751430,21:00:27,01:29:56,22:30:23,2139
133,70,6170750,22:09:37,00:20:51,22:30:28,7300
87,184,6109620,22:03:17,00:27:19,22:30:36,1869
67,184,6109620,22:13:45,00:16:56,22:30:41,4404
125,12,5925780,22:05:21,00:25:25,22:30:46,1154
182,142,6170750,22:19:30,00:11:17,22:30:47,8445
183,183,4300980,22:16:54,00:14:04,22:30:58,8075
133,142,6170750,22:22:56,00:08:06,22:31:02,5020
145,142,6170750,22:22:23,00:08:46,22:31:09,5032
183,183,4300980,21:58:03,00:33:49,22:31:52,3527
50,93,3126850,22:00:13,00:32:05,22:32:18,6263
86,86,4987430,21:31:25,01:01:25,22:32:50,3347
87,67,6109620,22:19:50,00:14:01,22:33:51,4431
89,124,5751430,21:43:32,00:51:59,22:35:31,6124
73,150,5666010,22:11:44,00:23:52,22:35:36,7835
142,148,5731900,21:28:39,01:07:10,22:35:49,5484
50,93,3126850,22:05:17,00:30:40,22:35:57,2168
150,68,6042050,22:08:10,00:27:59,22:36:09,8522
199,86,4987430,21:56:06,00:40:25,22:36:31,4221
86,86,4987430,21:57:57,00:38:36,22:36:33,8580
149,12,5925780,22:06:17,00:30:27,22:36:44,2387
160,25,4883640,22:11:43,00:25:54,22:37:37,2524
117,69,1895160,22:18:28,00:19:39,22:38:07,7342
29,161,5945340,22:09:14,00:29:30,22:38:44,2058
28,72,1895160,22:18:15,00:20:44,22:38:59,5206
139,180,6170750,22:28:39,00:11:03,22:39:42,4167
163,77,3126850,22:32:53,00:07:27,22:40:20,7669
182,142,6170750,22:30:00,00:10:44,22:40:44,4444
200,33,5751430,21:44:39,00:56:16,22:40:55,7235
106,12,5731900,21:04:46,01:36:20,22:41:06,5182
124,14,5751430,21:28:39,01:12:59,22:41:38,4058
38,12,5731900,21:39:16,01:02:30,22:41:46,7228
187,67,6109620,22:27:59,00:13:49,22:41:48,5362
150,8,6042050,22:10:58,00:31:04,22:42:02,7442
150,18,6200670,22:07:53,00:34:27,22:42:20,3209
93,42,3126850,22:26:33,00:15:49,22:42:22,6483
133,5,6170750,22:34:10,00:08:32,22:42:42,3250
166,89,5751430,21:32:35,01:10:12,22:42:47,7017
184,140,6109620,22:24:59,00:18:45,22:43:44,1284
182,142,6170750,22:32:36,00:11:44,22:44:20,2036
67,184,6109620,22:31:55,00:13:04,22:44:59,3308
163,93,3126850,22:32:03,00:13:33,22:45:36,7290
163,93,3126850,22:31:30,00:15:46,22:47:16,3049
184,67,6109620,22:32:55,00:14:48,22:47:43,2741
145,180,6170750,22:24:21,00:23:50,22:48:11,5660
30,33,5751430,22:14:17,00:33:55,22:48:12,3827
129,109,6556000,22:32:46,00:16:18,22:49:04,3117
150,155,5605040,22:16:56,00:33:07,22:50:03,7456
67,67,6109620,22:39:26,00:12:33,22:51:59,7433
190,76,5440160,21:20:34,01:31:35,22:52:09,2975
13,93,3126850,22:38:36,00:13:36,22:52:12,2964
31,31,5097280,22:46:09,00:06:18,22:52:27,1322
73,72,5845310,22:42:31,00:10:52,22:53:23,1684
31,127,5097280,22:34:17,00:20:37,22:54:54,1444
163,106,3126850,22:42:34,00:12:31,22:55:05,8241
88,106,3126850,22:48:05,00:07:13,22:55:18,7044
12,30,5751430,22:15:06,00:40:47,22:55:53,3742
150,68,6042050,22:10:50,00:45:58,22:56:48,1193
82,121,6032930,21:19:32,01:39:22,22:58:54,5118
163,93,3126850,22:46:25,00:14:06,23:00:31,4309
157,199,4987430,22:26:24,00:34:28,23:00:52,7899
67,184,6109620,22:39:19,00:21:37,23:00:56,7962
159,142,6170750,22:52:59,00:08:05,23:01:04,1593
77,150,6200670,22:40:15,00:20:52,23:01:07,6440
185,54,3892850,22:33:54,00:27:20,23:01:14,8034
25,142,5731900,21:02:28,01:58:57,23:01:25,3232
105,67,6109620,22:41:45,00:20:01,23:01:46,4649
168,79,5071730,22:45:35,00:16:30,23:02:05,2086
24,171,5509730,22:51:16,00:11:02,23:02:18,6678
58,14,5731900,21:24:33,01:39:30,23:04:03,5174
158,133,5945340,22:25:01,00:39:56,23:04:57,5498
30,30,5751430,22:25:27,00:40:16,23:05:43,3525
71,96,5338480,22:50:13,00:16:01,23:06:14,2016
100,12,5925780,22:36:02,00:30:45,23:06:47,8150
174,12,5751430,22:10:32,00:57:53,23:08:25,7911
133,56,5731900,22:17:10,00:51:22,23:08:32,1929
175,30,5751430,22:15:24,00:53:33,23:08:57,7429
30,30,5751430,22:15:17,00:54:16,23:09:33,6229
117,150,6200670,23:02:50,00:07:49,23:10:39,3136
145,145,5731900,22:35:20,00:35:55,23:11:15,4633
116,190,5751430,22:13:40,00:59:03,23:12:43,7398
67,184,6109620,22:56:36,00:16:19,23:12:55,6801
6,148,5666010,21:32:16,01:41:05,23:13:21,7035
73,73,5845310,22:11:28,01:01:55,23:13:23,6625
56,168,5731900,22:36:36,00:37:31,23:14:07,1576
14,44,5945340,22:06:54,01:07:46,23:14:40,1920
8,183,4300980,22:50:47,00:24:03,23:14:50,4377
67,184,6109620,22:55:14,00:19:56,23:15:10,8367
45,89,5440160,22:48:07,00:27:06,23:15:13,1820
68,93,3126850,23:04:23,00:11:50,23:16:13,5528
77,8,1895160,23:07:15,00:09:10,23:16:25,3056
28,72,1895160,22:45:20,00:31:12,23:16:32,5713
120,188,5945340,22:24:25,00:52:09,23:16:34,8252
124,124,5751430,22:26:53,00:51:23,23:18:16,5869
56,56,5731900,22:38:24,00:40:23,23:18:47,2122
73,72,1895160,23:08:23,00:10:33,23:18:56,8444
75,183,4300980,22:52:40,00:26:27,23:19:07,4929
110,110,6127050,22:54:03,00:25:16,23:19:19,8666
27,27,5529760,22:30:14,00:50:46,23:21:00,7116
136,14,5945340,22:02:10,01:18:58,23:21:08,5253
117,150,6200670,23:11:21,00:10:01,23:21:22,4087
83,68,5126030,23:03:20,00:18:55,23:22:15,5897
124,89,5751430,22:42:55,00:39:50,23:22:45,5714
67,80,6109620,23:06:55,00:16:05,23:23:00,6380
33,64,5751430,21:23:43,02:00:18,23:24:01,8015
117,150,6200670,23:12:26,00:12:48,23:25:14,6822
97,76,3892850,22:56:11,00:29:11,23:25:22,7063
67,184,6109620,23:08:22,00:17:14,23:25:36,6241
12,12,5731900,22:29:29,00:56:55,23:26:24,8179
182,100,5735920,22:58:12,00:28:35,23:26:47,2134
190,50,6065720,23:08:49,00:18:38,23:27:27,1038
155,107,5605040,20:56:26,02:32:41,23:29:07,4242
38,55,5495730,22:56:53,00:32:20,23:29:13,8078
76,89,5440160,23:06:07,00:23:11,23:29:18,4056
65,33,5751430,23:15:50,00:13:36,23:29:26,2573
44,44,5945340,23:21:45,00:08:02,23:29:47,7316
166,156,5925780,23:16:53,00:14:06,23:30:59,2923
71,96,5338480,23:18:20,00:16:16,23:34:36,6118
12,12,5731900,22:47:08,00:47:30,23:34:38,2298
113,182,5735920,23:27:47,00:09:01,23:36:48,2966
117,150,6200670,23:27:47,00:10:25,23:38:12,5942
42,84,6163060,23:22:18,00:15:55,23:38:13,8855
158,29,5945340,23:21:47,00:18:09,23:39:56,4857
110,50,4595530,23:21:33,00:18:43,23:40:16,2058
9,30,5751430,21:58:41,01:42:29,23:41:10,4713
129,29,5945340,22:47:27,00:54:08,23:41:35,2676
44,44,5945340,23:34:59,00:06:36,23:41:35,8434
31,5,5780390,23:19:06,00:25:21,23:44:27,8255
30,33,5751430,23:01:33,00:43:15,23:44:48,8340
167,167,4983570,22:35:49,01:09:26,23:45:15,6943
11,150,6200670,22:08:51,01:36:53,23:45:44,9000
84,30,5751430,22:46:48,00:59:20,23:46:08,2168
150,73,5666010,23:28:51,00:17:29,23:46:20,3758
14,168,5731900,23:09:20,00:38:57,23:48:17,2669
120,72,1895160,23:36:32,00:11:49,23:48:21,2029
71,171,6163060,23:40:21,00:10:53,23:51:14,7364
134,106,6200670,23:39:19,00:12:10,23:51:29,4717
97,80,3892850,23:08:57,00:42:45,23:51:42,1071
34,161,5385890,23:30:04,00:21:57,23:52:01,7342
